set(45,51050,24939,250,0)p
set(45,51050,19339,250,0)p
set(45,51050,13739,250,0)p
set(45,51050,8139,250,0)p
chk(40,51050,5000,-333,0)
set(105,51050,-200,250,0)p
set(64,51050,-8600,250,0)p

set(65,51050,-14200,250,0)p
chk(40,51050,-10000,-750,0)
set(66,51050,-18400,-750,-90)pt
set(122,46850,-18400,250,-90)p

set(135,41250,-18400,250,-90)p
set(115,35650,-18400,250,90)p
set(114,30050,-18400,250,90)pr
set(115,24450,-18400,-1350,90)p
set(114,18850,-18400,250,-90)p
set(115,13250,-18400,250,90)p
set(135,7650,-18400,250,90)p
set(65,4200,-18400,1250,90)p
chk(40,5000,-18400,250,90)
set(66,0,-18400,250,180)pt

set(73,0,-13400,250,180)p
set(71,0,-7000,250,180)p
set(71,0,-5600,250,180)p


//scenery


set(130,4400,22200,250,-90)
set(130,2000,19800,250,180)
set(130,2000,15000,250,180)
set(130,2000,10200,250,180)
set(130,4400,7800,250,-90)
set(130,-4400,22200,250,-90)
set(130,-2000,19800,250,180)
set(130,-2000,15000,250,180)
set(130,-2000,10200,250,180)
set(130,-4400,7800,250,-90)

set(89,3932,26122,250,-90)
set(90,3932,32590,250,-90)
set(91,3932,37870,250,-90)
set(90,-3932,28964,250,90)
set(89,-3932,35366,250,90)


set(130,-1600,57600,250,0)
set(130,-4000,57000,250,90)
set(130,-8800,57000,250,90)
set(130,-13600,57000,250,90)
set(130,-16000,59400,250,0)
set(130,-16000,64200,250,0)
set(130,-13600,66600,250,90)
set(130,-11200,69000,250,0)
set(130,-11200,73800,250,0)
set(130,-8800,76200,250,90)
set(130,-4000,76200,250,90)
set(130,400,76200,250,90)
set(130,2700,74600,250,0)


set(130,7700,-18440,-850,0)

set(130,10100,-16040,-850,90)
set(130,14900,-16040,-850,90)
set(130,19700,-16040,-850,90)
set(130,24500,-16040,-850,90)
set(130,29300,-16040,-850,90)
set(130,34100,-16040,-850,90)
set(130,38900,-16040,-850,90)
set(130,41300,-18440,-850,0)
set(130,38900,-20840,-850,90)
set(130,34100,-20840,-850,90)
set(130,29300,-20840,-850,90)
set(130,24500,-20840,-850,90)
set(130,19700,-20840,-850,90)
set(130,14900,-20840,-850,90)
set(130,10100,-20840,-850,90)

set(24,-7300,74000,250,90)
set(15,-4500,74000,250,-90)
set(24,-2200,74000,250,-90)
set(34,-4400,74000,250,-90)

set(130,3700,42400,250,90)
set(130,8500,42400,250,90)
set(130,13300,42400,250,90)
set(130,18100,42400,250,90)
set(130,22900,42400,250,90)
set(130,27700,42400,250,90)
set(130,32500,42400,250,90)
set(130,37300,42400,250,90)
set(130,42100,42400,250,90)
set(130,44500,44800,250,0)
set(130,44500,49600,250,0)
set(130,44500,54400,250,0)
set(130,44500,59200,250,0)
set(130,44500,64000,250,0)
set(130,44500,67600,250,0)

set(45,4200,41150,250,90)
set(45,9800,41150,250,90)
set(45,15400,41150,250,90)
set(45,21000,41150,250,90)
set(45,26600,41150,250,90)
set(45,32200,41150,250,90)
set(45,37800,41150,250,90)
set(45,43400,41150,250,90)
set(45,47400,41150,250,90)
set(46,51050,41150,250,0)
set(45,51050,37139,250,0)

set(45,51050,36139,250,0)


node(-700,250,29760)
node(0,250,36795)
node(-45,250,57730)
node(-320,250,60645)
node(-4170,250,60920)
node(-11950,250,60755)
node(-12720,250,62405)
node(-11730,250,63780)
node(-4415,250,64110)
node(-4085,250,70230)
node(-2710,250,71825)
node(15465,250,71955)
node(30055,250,72175)
node(47195,250,71515)
node(52685,250,59800)
node(52740,250,38980)
node(52850,250,32955)
node(51090,250,28335)
node(51145,250,3565)
node(51090,250,-16940)
node(50980,250,-18535)
node(49275,250,-18920)
node(26530,250,-18580)
node(1540,250,-18415)
node(-275,250,-17645)
node(-575,250,-4655)

